id,imdb_id,title,adult,original_language,poster_path,poster_path_updated,release_date,revenue,runtime,vote_average,vote_count,overview,keywords,cast,director,genres,popularity,imdb_score
141043,tt0458413,A Long Way Down,False,en,/4LoYC0dMOhqKy4uqjeoBG4tbtAf.jpg,True,2014-03-20,7176347.0,96.0,6.2,356.0,"Four lost souls decide to end their lives on the same night, New Year's Eve. When they meet unintentionally at the same suicide hotspot, they mutually agree to call off their plans for six weeks, forming an unconventional, dysfunctional family.",[],"['Pierce Brosnan', 'Aaron Paul', 'Imogen Poots']",Pascal Chaumeil,"['Comedy', 'Drama']",10.46897,6.0171875
341012,tt3960412,Popstar: Never Stop Never Stopping,False,en,/mHevPHxVfyveuTWaamIvk5rIfKv.jpg,True,2016-06-03,9496130.0,86.0,6.6,348.0,"When his new album fails to sell records, pop/rap superstar Conner4real goes into a major tailspin and watches his celebrity high life begin to collapse. He'll try anything to bounce back, anything except reuniting with his old rap group The Style Boyz.","['pop star', 'musician', 'record album']","['Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer']",Akiva Schaffer,"['Comedy', 'Music']",5.28542,6.29047619047619
212167,tt2981768,Patema Inverted,False,ja,/1ZpDVSY15o0TWVj7qbvFf5BU8jE.jpg,True,2013-11-09,0.0,98.0,7.4,85.0,"In an underground world where tunnels extend everywhere, even though they live in dark and confined spaces, people wear protective clothes and lead quiet and enjoyable lives. Patema, a princess in her underground village, loves to explore the tunnels. Her favorite place is a ""danger zone"" that her village prohibits people from entering. Even though she's scolded, Patema's curiosity can't be held back. No one ever explained what the supposed danger was. On her usual trip to the ""danger zone,"" Patema faces unexpected events. When hidden secrets come to light, the story begins to unfold.","['jumping', 'surrealism', 'school']","['Yukiyo Fujii', 'Masayuki Katou', 'Takaya Hashi']",Yasuhiro Yoshiura,"['Animation', 'Adventure', 'Drama']",6.319675,6.234854771784233
1965,tt0120787,A Perfect Murder,False,en,/wC0ax12N9GQ8vMXPEs4nES5AAiB.jpg,True,1998-06-05,128038368.0,107.0,6.3,320.0,"Millionaire industrialist Steven Taylor is a man who has everything but what he craves most: the love and fidelity of his wife. A hugely successful player in the New York financial world, he considers her to be his most treasured acquisition. But she needs more than simply the role of dazzling accessory.","['jealousy', 'blackmail', 'artist']","['Michael Douglas', 'Gwyneth Paltrow', 'Viggo Mortensen']",Andrew Davis,"['Crime', 'Thriller', 'Drama']",9.430812,6.070588235294117
9331,tt0109444,Clear and Present Danger,False,en,/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg,True,1994-08-03,215887717.0,141.0,6.4,390.0,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,"['assassination', 'spy', 'ambush']","['Harrison Ford', 'Willem Dafoe', 'Anne Archer']",Phillip Noyce,"['Action', 'Drama', 'Thriller']",7.513245,6.171428571428572
28942,tt0078908,The Brood,False,en,/zSEt4QXRI4Gypd9xvzvucOmPNl5.jpg,True,1979-05-25,0.0,92.0,6.6,138.0,"A man tries to uncover an unconventional psychologist's therapy techniques on his institutionalized wife, while a series of brutal attacks committed by a brood of mutant children coincides with the husband's investigation.","['mystery', 'psychologist', 'divorce']","['Oliver Reed', 'Samantha Eggar', 'Art Hindle']",David Cronenberg,"['Horror', 'Science Fiction', 'Thriller']",9.445978,6.06938775510204
10185,tt0805570,The Midnight Meat Train,False,en,/x5YbfyUA8huK0shr008xwzNVJ5Y.jpg,True,2008-08-07,3533227.0,98.0,6.0,294.0,"The photographer Leon lives with his girlfriend and waitress Maya waiting for a chance to get in the photo business. When Maya contacts their friend Jurgis, he schedules a meeting for Leon with the successful owner of arts gallery Susan Hoff; she analyzes Leon's work and asks him to improve the quality of his photos. During the night, the upset Leon decides to wander on the streets taking pictures with his camera, and he follows three punks down to the subway station; when the gang attacks a young woman, Leon defends her and the guys move on. On the next morning, Leon discovers that the woman is missing. He goes to the police station, but Detective Lynn Hadley does not give much attention to him and discredits his statement. Leon becomes obsessed to find what happened with the stranger and he watches the subway station. When he sees the elegant butcher Mahogany in the train, Leon believes he might be a murderer and stalks him everywhere, in the beginning of his journey to the darkness.","['photographer', 'butcher', 'vegetarian']","['Bradley Cooper', 'Vinnie Jones', 'Brooke Shields']",Ryûhei Kitamura,"['Mystery', 'Drama', 'Crime']",13.389735,5.8613333333333335
5951,tt0866437,The Jane Austen Book Club,False,en,/8c390lpVZpqx2H5n2dJGLYQN1ki.jpg,True,2007-09-09,0.0,106.0,6.6,121.0,"Six Californians start a club to discuss the works of Jane Austen. As they delve into Austen's literature, the club members find themselves dealing with life experiences that parallel the themes of the books they are reading.","['hippie', 'infidelity', 'literature']","['Kathy Baker', 'Maria Bello', 'Emily Blunt']",Robin Swicord,"['Comedy', 'Drama', 'Romance']",10.061477,6.03682310469314
10176,tt0089869,The Quiet Earth,False,en,/27qOt8wARXFPMucpunBpsNHgmt5.jpg,True,1985-09-08,0.0,91.0,6.7,160.0,"After a top-secret experiment misfires, a scientist may be the only man left alive in the world.","['bomb', 'sex', 'based on novel']","['Bruno Lawrence', 'Alison Routledge', 'Anzac Wallace']",Geoff Murphy,"['Drama', 'Science Fiction', 'Thriller']",7.782919,6.1569620253164565
334521,tt4158096,Free Fire,False,en,/rGOIFsq0lQ0Dm3zlxFwNYOYkbIk.jpg,True,2017-03-31,3565109.0,90.0,6.3,232.0,"A crime drama set in 1970s Boston, about a gun sale which goes wrong.","['sniper', 'boston', 'gang']","['Sharlto Copley', 'Armie Hammer', 'Brie Larson']",Ben Wheatley,"['Action', 'Comedy', 'Crime']",10.403003,6.018556701030928
72710,tt1517260,The Host,False,en,/ok2sl6rGITZ0W94DeRU4VkB2ssW.jpg,True,2013-03-22,63327201.0,125.0,6.0,1859.0,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.","['based on novel', 'mass murder', 'dystopia']","['Saoirse Ronan', 'Diane Kruger', 'Jake Abel']",Andrew Niccol,"['Action', 'Adventure', 'Romance']",11.342024,5.969032258064516
8066,tt0371257,Stay,False,en,/6vSzNlQ5rhOD0GY9iwLkVXj2N36.jpg,True,2005-09-24,8342132.0,99.0,6.5,346.0,"Psychiatrist Sam Foster has a new patient, Henry Letham, who claims to be suicidal. In trying to diagnose him, Sam visits Henry's prior therapist and also finds Henry's mother -- even though Henry has said that he murdered both of his parents. As reality starts to contradict fact, Sam spirals into an unstable mental state. Then he finds a clue as to how and when Henry may try to kill himself, and races to try to stop him.","['suicide attempt', 'time warp', 'loss of sense of reality']","['Ewan McGregor', 'Ryan Gosling', 'Naomi Watts']",Marc Forster,"['Mystery', 'Thriller', 'Drama']",6.572049,6.2203187250996015
10744,tt0318374,The Cooler,False,en,/lDqBhWhejdt9Umt5tYjqGXYF73O.jpg,True,2003-01-17,0.0,101.0,6.7,90.0,"(William H. Macy) works at a Las Vegas casino, where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss, Shelly Kaplow (Alec Baldwin), is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario (Maria Bello).","['casino', 'jinx', 'bad luck']","['William H. Macy', 'Alec Baldwin', 'Maria Bello']",Wayne Kramer,"['Drama', 'Romance']",10.694443,6.0024390243902435
1485,tt0067128,Get Carter,False,en,/6cg0bIu9uHIBitzyvFayVnjeSE1.jpg,True,1971-03-03,0.0,112.0,6.9,122.0,"Michael Caine is Jack Carter, a small-time hood working in London. When word reaches him of his brothers death, he travels to Newcastle to attend the funeral. Refusing to accept the police report of suicide, Carter seeks out his brother’s friends and acquaintances to learn who murdered his sibling and why. Tough gangster film with grim humour.","['hitman', 'british', 'gritty']","['Michael Caine', 'Ian Hendry', 'Britt Ekland']",Mike Hodges,"['Crime', 'Thriller']",7.505268,6.170503597122302
8338,tt0861689,Blindness,False,en,/pEFXuQdC1tijNkMSbvQEvAHwOF5.jpg,True,2008-05-14,19844979.0,121.0,6.4,393.0,"When a sudden plague of blindness devastates a city, a small group of the afflicted band together to triumphantly overcome the horrific conditions of their imposed quarantine.","['fight', 'blindness and impaired vision', 'asylum']","['Julianne Moore', 'Mark Ruffalo', 'Alice Braga']",Fernando Meirelles,"['Drama', 'Mystery', 'Science Fiction']",7.462378,6.172677595628416
92321,tt2061702,Hotarubi no Mori e,False,ja,/mDqzHV8UXWWNpZkoAbKmKX1ZxEE.jpg,True,2011-09-17,0.0,45.0,8.0,105.0,"One hot summer day a little girl gets lost in an enchanted forest of the mountain god where spirits reside. A young boy appears before her, but she cannot touch him for fear of making him disappear. And so a wondrous adventure awaits...","['supernatural', 'slice of life', 'based on manga']","['Ayane Sakura', 'Kouki Uchiyama', 'Shinpachi Tsuji']",Takahiro Omori,"['Romance', 'Animation', 'Fantasy']",0.005007,6.565517241379311
14976,tt1084950,Rachel Getting Married,False,en,/bumaq3lqe4YSsq6LlYoge7e9ABk.jpg,True,2008-10-03,0.0,113.0,6.1,165.0,A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding.,"['sister', 'independent film', 'maid of honor']","['Anne Hathaway', 'Rosemarie DeWitt', 'Sebastian Stan']",Jonathan Demme,['Drama'],13.44059,5.857009345794392
17887,tt0061385,Barefoot in the Park,False,en,/qh64tAOmbQNoYMLTETkhmBQgSbu.jpg,True,1967-05-25,0.0,106.0,6.9,105.0,"In this film based on a Neil Simon play, newlyweds Corie, a free spirit, and Paul Bratter, an uptight lawyer, share a sixth-floor apartment in Greenwich Village. Soon after their marriage, Corie tries to find a companion for mother, Ethel, who is now alone, and sets up Ethel with neighbor Victor. Inappropriate behavior on a double date causes conflict, and the young couple considers divorce.","['love', 'lawyer', 'conservative']","['Robert Redford', 'Jane Fonda', 'Charles Boyer']",Gene Saks,"['Comedy', 'Romance']",8.380744,6.122988505747127
9621,tt0368709,Elizabethtown,False,en,/mOdlzAQxhMgiaazRzif1YtJzg9s.jpg,True,2005-10-06,52034889.0,123.0,6.1,335.0,"Drew Baylor is fired after causing his shoe company to lose hundreds of millions of dollars. To make matters worse, he's also dumped by his girlfriend. On the verge of ending it all, Drew gets a new lease on life when he returns to his family's small Kentucky hometown after his father dies. Along the way, he meets a flight attendant with whom he falls in love.","['suicide', 'hotel room', 'suicide attempt']","['Orlando Bloom', 'Kirsten Dunst', 'Susan Sarandon']",Cameron Crowe,"['Comedy', 'Drama', 'Romance']",11.82081,5.941140529531568
11197,tt0338309,Evil,False,sv,/gruXA29fquPuRHbam75kXQMaGju.jpg,True,2003-05-16,0.0,113.0,6.9,96.0,"Stockholm, the fifties. Though academically bright, violent pupil Erik Ponti is expelled from his state school with the headmaster’s words “there’s only one word for people like you – evil… what you need is a good thrashing, and more”. In fact already Erik frequently receives a ‘good’ thrashing at the hands of his sadistic stepfather – so he is packed off by his mother to boardingschool","['robbery', 'opression', 'private school']","['Andreas Wilson', 'Henrik Lundström', 'Gustaf Skarsgård']",Mikael Håfström,['Drama'],8.896421,6.095238095238095
10471,tt0195945,Next Friday,False,en,/dP4fYCGQZzg17ta7FvLwJVCwwt9.jpg,True,2000-01-12,59827328.0,98.0,6.5,145.0,"Ice Cube returns as Craig Jones, a streetwise man from South Central Los Angeles who has a knack for getting into trouble. This time out, Craig is still trying to outsmart neighborhood bully Debo (Tommy ""Tiny"" Lister Jr.); after Craig gets the better of Debo in a fist fight, Debo is determined to flatten Craig in a rematch. Looking to stay out of Debo's way, Craig's dad decides that it would be a good idea for Craig to hide out with his Uncle Elroy and cousin Day-Day in Rancho Cucamonga... but trouble seems to find him there also.","['prison', 'repayment', 'gang war']","['Ice Cube', 'Mike Epps', 'Justin Pierce']",Steve Carr,['Comedy'],10.06545,6.033554817275747
16448,tt0118111,Waiting for Guffman,False,en,/zuArI6EBpV6mExrvfnyidoOtzdf.jpg,True,1996-01-31,0.0,84.0,7.4,66.0,"Corky St. Clair is a director, actor and dancer in Blaine, Missouri. When it comes time to celebrate Blaine's 150th anniversary, Corky resolves to bring down the house in Broadway style in this hilarious mockumentary from the people who brought you ""This is Spinal Tap!""","['missouri', 'independent film', 'mechanic']","['Christopher Guest', 'Eugene Levy', 'Fred Willard']",Christopher Guest,"['Music', 'Comedy']",8.130999,6.135135135135135
10564,tt0198021,Where the Heart Is,False,en,/i1trlsud0KtMK3lVDdZCWwGOF5V.jpg,True,2000-04-27,33771174.0,120.0,6.9,159.0,"Novalee Nation is a 17-year-old Tennessee transient who has to grow up in a hurry when she's left pregnant and abandoned by her boyfriend on a roadside in Sequoyah, Okla., and takes refuge in the friendly aisles of Wal-Mart. In short order, some eccentric, kindly strangers ""adopt"" Novalee and her infant daughter, helping them buck the odds and build a new life.","['california', 'baby', 'supermarket']","['Natalie Portman', 'Ashley Judd', 'Stockard Channing']",Matt Williams,"['Comedy', 'Drama', 'Romance']",5.833133,6.2561904761904765
11976,tt0089469,Legend,False,en,/9IY82IPNOOWVCirJLYxrL2ayQGf.jpg,True,1985-07-19,15502112.0,94.0,6.2,282.0,"Set in a timeless mythical forest inhabited by fairies, goblins, unicorns and mortals, this fantastic story follows a mystical forest dweller, chosen by fate, to undertake a heroic quest. He must save the beautiful Princess Lily and defeat the demonic Lord of Darkness, or the world will be plunged into a never-ending ice age.",['gump'],"['Tom Cruise', 'Mia Sara', 'Tim Curry']",Ridley Scott,"['Adventure', 'Fantasy']",10.932786,5.986301369863014
282848,tt2986512,Doctor Who: The Time of the Doctor,False,en,/7blrzLLfj34vV45HYmPccvhNSRZ.jpg,True,2013-12-25,0.0,60.0,8.4,61.0,"Orbiting a quiet backwater planet, the massed forces of the universe's deadliest species gather, drawn to a mysterious message that echoes out to the stars. And amongst them, the Doctor. Rescuing Clara from a family Christmas dinner, the Time Lord and his best friend must learn what this enigmatic signal means for his own fate and that of the universe.",[],"['Matt Smith', 'Jenna Coleman', 'Peter Capaldi']",James Payne,"['Drama', 'Science Fiction']",3.331914,6.387096774193548
10503,tt1045670,Happy-Go-Lucky,False,en,/9FdD4YClMPZponkvHuQOgEOaWcF.jpg,True,2008-04-18,18130888.0,118.0,6.4,130.0,"A look at a few chapters in the life of Poppy, a cheery, colorful, North London schoolteacher whose optimism tends to exasperate those around her.","['london england', 'optimism', 'homeless person']","['Sally Hawkins', 'Alexis Zegerman', 'Eddie Marsan']",Mike Leigh,"['Drama', 'Comedy']",11.361898,5.963636363636363
4513,tt0389722,30 Days of Night,False,en,/uyiJDaKadunrMB35bEZ5TAvzz3a.jpg,True,2007-10-17,75505973.0,113.0,6.2,784.0,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.","['sunrise', 'winter', 'vampire']","['Josh Hartnett', 'Melissa George', 'Ben Foster']",David Slade,"['Horror', 'Thriller']",8.764548,6.100425531914893
374617,tt4781612,Imperium,False,en,/7Ux4vzgFY6dPx4QkqjejgokoG02.jpg,True,2016-08-19,35000.0,109.0,6.3,381.0,"Nate Foster, a young, idealistic FBI agent, goes undercover to take down a radical white supremacy terrorist group. The bright up-and-coming analyst must confront the challenge of sticking to a new identity while maintaining his real principles as he navigates the dangerous underworld of white supremacy. Inspired by real events.","['terrorist', 'undercover', 'fbi agent']","['Daniel Radcliffe', 'Toni Collette', 'Tracy Letts']",Daniel Ragussis,"['Crime', 'Drama', 'Thriller']",8.835928,6.096648044692738
6878,tt0107131,Homeward Bound: The Incredible Journey,False,en,/el6dJEpK97OJRQiQhuiSGk2jkV5.jpg,True,1993-02-03,0.0,84.0,6.6,218.0,"Remake of the popular Disney classic, this time featuring some well known voices as two dogs and a cat trek across America encountering all sorts of adventures in the quest to be reunited with their owners.","['based on novel', 'cat', 'friendship']","['Michael J. Fox', 'Sally Field', 'Don Ameche']",Duwayne Dunham,"['Adventure', 'Comedy', 'Drama']",7.186506,6.182887700534758
5205,tt0076578,Pumping Iron,False,en,/8oO12GXmA28QexibzQKbaCFNBG7.jpg,True,1977-01-18,0.0,85.0,7.0,136.0,"Pumping Iron is a 1977 documentary film about the run-up to the 1975 Mr. Olympia bodybuilding competition. The film focuses on Arnold Schwarzenegger and his competitors, Lou Ferrigno and Franco Columbu. The documentary was co-directed by Robert Fiore and George Butler. It was based on the book of the same name by Charles Gaines and George Butler (Simon and Schuster, 1974).","['training', 'sport', 'gym']","['Arnold Schwarzenegger', 'Franco Columbu', 'Lou Ferrigno']",George Butler,['Documentary'],5.866383,6.252054794520548
246080,tt2261331,Black Sea,False,en,/oqOXFP35a2DjxjdpmEaOTIfI5TS.jpg,True,2014-12-05,1171559.0,115.0,6.2,410.0,"A suspenseful adventure thriller directed by Academy Award winner Kevin Macdonald, centering on a rogue submarine captain who pulls together a misfit crew to go after a sunken treasure rumored to be lost in the depths of the Black Sea. As greed and desperation take control onboard their claustrophobic vessel, the increasing uncertainty of the mission causes the men to turn on each other to fight for their own survival.","['submarine', 'captain']","['Jude Law', 'Karl Davies', 'Jodie Whittaker']",Kevin Macdonald,['Adventure'],9.989679,6.034628975265018
8922,tt0263488,Jeepers Creepers,False,en,/g410Y1U1ELbmJG14Zru3UAimm1G.jpg,True,2001-07-01,59217789.0,90.0,6.1,731.0,"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.","['mass murder', 'song', 'brother']","['Gina Philips', 'Justin Long', 'Jonathan Breck']",Victor Salva,"['Horror', 'Thriller']",10.414363,6.0120631341600905
6964,tt0337741,Something's Gotta Give,False,en,/4fQJjwbDf1KELvJJMcmAV6AxJdH.jpg,True,2003-12-12,266728738.0,128.0,6.3,422.0,"Harry Sanborn is an aged music industry exec with a fondness for younger women like Marin, his latest trophy girlfriend. Things get a little awkward when Harry suffers a heart attack at the home of Marin's mother, Erica. Left in the care of Erica and his doctor, a love triangle starts to take shape.","['age difference', 'ladykiller', 'woman director']","['Jack Nicholson', 'Diane Keaton', 'Keanu Reeves']",Nancy Meyers,"['Drama', 'Comedy', 'Romance']",8.524847,6.111072664359861
9681,tt0402894,Casanova,False,en,/pp237jqOnlLojQfvCgJHv5yZofL.jpg,True,2005-12-25,37691644.0,112.0,6.2,219.0,"With a reputation for seducing members of the opposite sex, regardless of their marital status, a notorious womanizer discovers a beauty who seems impervious to his charms. However, as he continues to pursue the indifferent lady, he finds himself falling in love.","['venice', 'female nudity', 'women']","['Heath Ledger', 'Sienna Miller', 'Jeremy Irons']",Lasse Hallström,['Comedy'],11.568302,5.9504
30508,tt0211946,Berlin Calling,False,de,/7QqBiTfCm4gBg7WPYismTjCIsGJ.jpg,True,2008-10-01,0.0,105.0,7.0,109.0,A man tours clubs around the globe with his manager and girlfriend. On the eve of their largest album release he is admitted to a psychiatric clinic after overdosing at a gig.,"['drug abuse', 'techno', 'music']","['Paul Kalkbrenner', 'Rita Lengyel', 'Corinna Harfouch']",Hannes Stöhr,"['Comedy', 'Drama', 'Music']",7.292134,6.175849056603774
12201,tt1226273,Edge of Darkness,False,en,/pvHjp1vEFmp5FquSCPQ2O95tIZJ.jpg,True,2010-01-29,74901339.0,117.0,6.2,496.0,"As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.","['murder', 'violence', 'death of daughter']","['Mel Gibson', 'Ray Winstone', 'Danny Huston']",Martin Campbell,"['Crime', 'Drama', 'Mystery']",9.554067,6.056441717791412
284276,tt3442006,Cake,False,en,/5GJEZovjtKisJxNMG6fBTCxNzZi.jpg,True,2014-09-07,2360281.0,102.0,6.2,371.0,"After having visions of a member of her support group who killed herself, a woman who also suffers with chronic pain seeks out the widower of the suicide.","['suicide', 'support group', 'depression']","['Jennifer Aniston', 'Anna Kendrick', 'William H. Macy']",Daniel Barnz,['Drama'],10.197503,6.022390891840608
10015,tt0091187,Heartbreak Ridge,False,en,/8k5tnL7mUhaonZ9baqiHZgzh97k.jpg,True,1986-12-15,42724017.0,130.0,6.5,270.0,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.","['recruit', 'officer', 'battle assignment']","['Clint Eastwood', 'Marsha Mason', 'Everett McGill']",Clint Eastwood,"['Action', 'Comedy', 'Drama']",7.390012,6.170422535211268
10909,tt0107302,Kalifornia,False,en,/4E39RrmgXspAqGro2poDEdjvAnh.jpg,True,1993-09-01,2395231.0,117.0,6.5,209.0,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.","['california', 'journalist', 'journalism']","['Brad Pitt', 'David Duchovny', 'Juliette Lewis']",Dominic Sena,"['Thriller', 'Crime']",8.4337,6.115342465753425
10184,tt1001508,He's Just Not That Into You,False,en,/ruc33YnCrmCL8PHdPQVzfa4shWX.jpg,True,2009-02-06,177259441.0,129.0,6.2,988.0,"Remember that really cute guy who said he'd call – and didn't? Maybe he lost your number. Maybe he's in the hospital. Maybe he's awed by your beauty, brains or success. Or maybe... he's just not that into you.","['relationship', 'ensemble cast', 'duringcreditsstinger']","['Ben Affleck', 'Jennifer Aniston', 'Drew Barrymore']",Ken Kwapis,"['Comedy', 'Romance', 'Drama']",8.376094,6.118181818181818
10398,tt0150377,Double Jeopardy,False,en,/dPd9QvEeMQpgHO6iLB1LqALTZl.jpg,True,1999-09-24,177841558.0,105.0,6.2,282.0,"A woman framed for her husband's murder suspects he is still alive; as she has already been tried for the crime, she can't be re-prosecuted if she finds and kills him.","['prison', 'sailboat', 'sailing trip']","['Tommy Lee Jones', 'Ashley Judd', 'Bruce Greenwood']",Bruce Beresford,"['Crime', 'Drama', 'Mystery']",10.876463,5.986301369863014
38303,tt1414382,You Again,False,en,/9qI5JE6yjmtakTankuDOMZ1vgEx.jpg,True,2010-09-24,32005248.0,105.0,6.0,380.0,"History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.","['brother sister relationship', 'marriage', 'bully']","['Kristen Bell', 'Sigourney Weaver', 'Betty White']",Andy Fickman,"['Comedy', 'Romance']",12.820452,5.883582089552239
9896,tt0250687,Rat Race,False,en,/8ghNCfFbCJjcNSz2K5jOC3eO6ZD.jpg,True,2001-07-30,85498534.0,112.0,6.0,531.0,"In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.","['casino', 'running', 'preisgeld']","['Cuba Gooding Jr.', 'Seth Green', 'Whoopi Goldberg']",Jerry Zucker,"['Adventure', 'Comedy']",12.330275,5.909170305676856
10780,tt0093693,Overboard,False,en,/v9MVFgUTvNRXmm2WWOzST6UXb5x.jpg,True,1987-12-16,26713187.0,106.0,6.7,240.0,"Heiress, Joanna Stayton hires carpenter, Dean Proffitt to build a closet on her yacht -- and refuses to pay him for the project when it's done. But after Joanna accidentally falls overboard and loses her memory, Dean sees an opportunity to get even.","['amnesia', 'mother role', 'yacht']","['Goldie Hawn', 'Kurt Russell', 'Edward Herrmann']",Garry Marshall,"['Comedy', 'Romance']",5.549621,6.266666666666666
10705,tt0097499,Henry V,False,en,/lGvLBxPDSqBbrvZBmbKFEi91QDo.jpg,True,1989-10-05,0.0,137.0,7.4,73.0,Gritty adaption of William Shakespeare's play about the English King's bloody conquest of France.,"['shakespeare', 'hero', 'kingdom']","['Kenneth Branagh', 'Derek Jacobi', 'Brian Blessed']",Kenneth Branagh,"['War', 'Drama', 'History']",7.307967,6.1737991266375545
6575,tt0841046,Walk Hard: The Dewey Cox Story,False,en,/vqIEXsBPWqkuzwtRLSeSFZGYpjN.jpg,True,2007-12-21,18317151.0,96.0,6.6,214.0,Singer Dewey Cox overcomes adversity to become a musical legend.,"['music record', 'rock and roll', 'pop']","['John C. Reilly', 'Jenna Fischer', 'Tim Meadows']",Jake Kasdan,"['Comedy', 'Music']",7.219935,6.178378378378378
3981,tt0207201,What Women Want,False,en,/n5NOxrcgeiCxvEn47FG9bvlHNsV.jpg,True,2000-12-15,374111707.0,127.0,6.1,1021.0,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.","['women', 'telepathy', 'supernatural powers']","['Helen Hunt', 'Mel Gibson', 'Marisa Tomei']",Nancy Meyers,"['Comedy', 'Romance']",9.963079,6.033729821580288
115290,tt2287663,Blue Lagoon: The Awakening,False,en,/ptsBY9Aqo4Mn0V1krI5s8WfFxzW.jpg,True,2012-06-16,0.0,85.0,6.2,294.0,Two high school students become stranded on a tropical island and must rely on each other for survival. They learn more about themselves and each other while falling in love.,"['stranded', 'marooned', 'teenager']","['Indiana Evans', 'Brenton Thwaites', 'Denise Richards']",Jake Newsome,"['Drama', 'Adventure', 'Romance']",10.751964,5.992
15392,tt0090888,Crossroads,False,en,/jSx2NtVcy3PJST6YHefNdxw5euZ.jpg,True,1986-03-14,5738952.0,99.0,6.9,66.0,Cult classic starring Ralph Macchio as a want-to-be blues guitar virtuoso who seeks a long-lost song by legendary musician Robert Johnson.,"['harmonica', 'blues', 'guitar duel']","['Ralph Macchio', 'Joe Seneca', 'Jami Gertz']",Walter Hill,"['Drama', 'Music', 'Mystery']",10.852948,5.986486486486486
22137,tt0108906,The Kingdom,False,da,/hFPQhqdaIAo0lAPC7ONaqDJdnbM.jpg,True,1994-11-23,0.0,273.0,8.0,62.0,"The first part of a Danish miniseries that has been edited into two massive films, ""Riget"" is set in the neurosurgical ward of Copenhagen's Rigshospitalet, the city and country's main hospital, nicknamed ""Riget"". The show follows a number of characters, both staff and patients, as they encounter bizarre phenomena, both human and supernatural.",['hospital'],"['Ernst-Hugo Järegård', 'Laura Christensen', 'Baard Owe']",Lars von Trier,"['Horror', 'Mystery']",5.230666,6.28256880733945
44982,tt0798817,13,False,en,/aCmiVSsJZp7y2tXAlBOn50tSSbg.jpg,True,2010-03-12,3317662.0,97.0,5.9,247.0,"A naive young man assumes a dead man's identity and finds himself embroiled in an underground world of power, violence, and chance where men gamble behind closed doors on the lives of other men.","['remake', 'remake of french film']","['Jason Statham', 'Alexander Skarsgård', 'Gaby Hoffmann']",Géla Babluani,"['Drama', 'Thriller']",14.67986,5.783870967741935
12509,tt0183659,Pollock,False,en,/azsBSw2zw2uNHiCjTnbe9TJVEDB.jpg,True,2000-09-06,8.0,122.0,6.6,91.0,"In August of 1949, Life Magazine ran a banner headline that begged the question: ""Jackson Pollock: Is he the greatest living painter in the United States?"" The film is a look back into the life of an extraordinary man, a man who has fittingly been called ""an artist dedicated to concealment, a celebrity who nobody knew."" As he struggled with self-doubt, engaging in a lonely tug-of-war between needing to express himself and wanting to shut the world out, Pollock began a downward spiral.","['artist', 'success', 'relationship problems']","['Ed Harris', 'Marcia Gay Harden', 'Tom Bower']",Ed Harris,"['Drama', 'Romance']",11.179864,5.968421052631578
